real_timestamp,TXSpot,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
4.37493,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14.14213562,10,10,14.14213562,10,10,14.14213562,7,11,13.03840481,7,10,12.20655562,7,10,12.20655562,6,9,10.81665383,5,9,10.29563014,4,10,10.77032961,4,9,9.848857802,4,9,9.848857802,3,9,9.486832981,4,8,8.94427191,2,9,9.219544457,1,9,9.055385138,2,8,8.246211251,0,8,8,0,7,7,1,7,7.071067812,0,6,6,-2,7,7.280109889,-1,7,7.071067812,-2,6,6.32455532,-1,5,5.099019514,-3,6,6.708203932,-2,5,5.385164807,0,0,0,-3,6,6.708203932,-4,6,7.211102551,-4,7,8.062257748,-4,6,7.211102551,-5,7,8.602325267,-5,7,8.602325267,-5,7,8.602325267,-5,7,8.602325267,-5,8,9.433981132,-6,8,10,-6,9,10.81665383,-7,9,11.40175425,-6,10,11.66190379,-6,11,12.52996409,-6,10,11.66190379,-6,11,12.52996409,-6,13,14.31782106,-6,13,14.31782106,-6,14,15.23154621,-5,14,14.86606875,-4,15,15.5241747,-4,16,16.4924225,-4,17,17.4642492,-4,17,17.4642492,-3,17,17.2626765,-2,18,18.11077028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38122,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-13,3,13.34166406,-12,2,12.16552506,-13,2,13.15294644,-14,1,14.03566885,-12,0,12,-11,0,11,-10,-1,10.04987562,-10,-2,10.19803903,-10,-2,10.19803903,-9,-2,9.219544457,-10,-3,10.44030651,-9,-3,9.486832981,-8,-3,8.544003745,-7,-3,7.615773106,-7,-3,7.615773106,-7,-4,8.062257748,-6,-4,7.211102551,-5,-4,6.403124237,-5,-4,6.403124237,-4,-5,6.403124237,-4,-5,6.403124237,-3,-5,5.830951895,-3,-5,5.830951895,-3,-5,5.830951895,-2,-5,5.385164807,-2,-6,6.32455532,0,0,0,-1,-7,7.071067812,-1,-6,6.08276253,-1,-7,7.071067812,-1,-7,7.071067812,-1,-8,8.062257748,-1,-8,8.062257748,-1,-9,9.055385138,-1,-10,10.04987562,-1,-9,9.055385138,-1,-9,9.055385138,-2,-10,10.19803903,-2,-11,11.18033989,-2,-12,12.16552506,-2,-12,12.16552506,-3,-12,12.36931688,-3,-13,13.34166406,-3,-13,13.34166406,-4,-13,13.60147051,-4,-14,14.56021978,-5,-14,14.86606875,-5,-15,15.8113883,-6,-15,16.15549442,-8,-15,17,-8,-15,17,-9,-15,17.49285568,-10,-15,18.02775638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38789,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-13,16.40121947,-8,-13,15.26433752,-8,-13,15.26433752,-7,-12,13.89244399,-6,-12,13.41640786,-5,-12,13,-4,-11,11.70469991,-4,-11,11.70469991,-3,-10,10.44030651,-3,-10,10.44030651,-2,-10,10.19803903,-1,-8,8.062257748,-1,-9,9.055385138,0,-7,7,1,-7,7.071067812,1,-7,7.071067812,1,-6,6.08276253,2,-5,5.385164807,2,-5,5.385164807,3,-4,5,4,-4,5.656854249,4,-3,5,3,-2,3.605551275,5,-3,5.830951895,5,-2,5.385164807,5,-1,5.099019514,0,0,0,6,-1,6.08276253,7,-1,7.071067812,7,-1,7.071067812,6,0,6,9,-1,9.055385138,9,-1,9.055385138,9,-1,9.055385138,9,-1,9.055385138,10,-1,10.04987562,11,-1,11.04536102,11,-2,11.18033989,12,-2,12.16552506,12,-2,12.16552506,13,-3,13.34166406,12,-3,12.36931688,14,-3,14.31782106,14,-5,14.86606875,15,-6,16.15549442,15,-5,15.8113883,15,-6,16.15549442,16,-6,17.08800749,16,-7,17.4642492,15,-9,17.49285568,16,-11,19.41648784,16,-11,19.41648784,16,-11,19.41648784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3944,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-12,15,9,-11,14.2126704,9,-10,13.45362405,10,-9,13.45362405,9,-9,12.72792206,10,-7,12.20655562,9,-6,10.81665383,9,-6,10.81665383,9,-5,10.29563014,7,-5,8.602325267,7,-5,8.602325267,7,-4,8.062257748,8,-4,8.94427191,7,-3,7.615773106,7,-1,7.071067812,7,-1,7.071067812,6,0,6,5,0,5,6,1,6.08276253,5,1,5.099019514,4,1,4.123105626,4,2,4.472135955,3,3,4.242640687,3,4,5,2,3,3.605551275,3,2,3.605551275,0,0,0,3,4,5,3,5,5.830951895,3,5,5.830951895,3,5,5.830951895,4,6,7.211102551,4,7,8.062257748,4,7,8.062257748,4,7,8.062257748,5,7,8.602325267,5,8,9.433981132,5,8,9.433981132,6,9,10.81665383,6,8,10,7,9,11.40175425,8,8,11.3137085,10,9,13.45362405,9,9,12.72792206,10,9,13.45362405,10,9,13.45362405,10,9,13.45362405,12,9,15,13,9,15.8113883,13,9,15.8113883,14,7,15.65247584,15,7,16.55294536,16,7,17.4642492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.40379,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,6,15.23154621,14,7,15.65247584,14,6,15.23154621,14,7,15.65247584,13,6,14.31782106,11,7,13.03840481,10,6,11.66190379,10,7,12.20655562,10,7,12.20655562,9,6,10.81665383,8,6,10,8,6,10,7,5,8.602325267,6,6,8.485281374,6,6,8.485281374,5,6,7.810249676,4,5,6.403124237,4,4,5.656854249,2,4,4.472135955,3,3,4.242640687,2,3,3.605551275,2,3,3.605551275,0,2,2,0,2,2,-1,2,2.236067977,0,2,2,0,0,0,-2,2,2.828427125,-2,2,2.828427125,-3,2,3.605551275,-3,2,3.605551275,-4,3,5,-4,3,5,-4,3,5,-5,3,5.830951895,-5,4,6.403124237,-6,3,6.708203932,-6,4,7.211102551,-7,5,8.602325267,-7,6,9.219544457,-7,6,9.219544457,-6,6,8.485281374,-7,8,10.63014581,-7,8,10.63014581,-6,10,11.66190379,-7,10,12.20655562,-7,10,12.20655562,-6,11,12.52996409,-6,12,13.41640786,-5,13,13.92838828,-6,13,14.31782106,-6,13,14.31782106,-5,14,14.86606875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45993,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9.433981132,7,5,8.602325267,6,7,9.219544457,5,6,7.810249676,4,6,7.211102551,3,7,7.615773106,2,7,7.280109889,1,7,7.071067812,1,8,8.062257748,0,8,8,-1,8,8.062257748,-2,8,8.246211251,-2,9,9.219544457,-2,8,8.246211251,-4,8,8.94427191,-3,8,8.544003745,-5,8,9.433981132,-4,7,8.062257748,-6,8,10,-6,8,10,-8,8,11.3137085,-7,7,9.899494937,-7,7,9.899494937,-8,8,11.3137085,-8,8,11.3137085,-8,7,10.63014581,0,0,0,-9,7,11.40175425,-9,8,12.04159458,-10,8,12.80624847,-9,8,12.04159458,-10,8,12.80624847,-10,9,13.45362405,-11,9,14.2126704,-11,10,14.86606875,-11,9,14.2126704,-10,10,14.14213562,-11,11,15.55634919,-11,12,16.2788206,-11,12,16.2788206,-12,12,16.97056275,-12,11,16.2788206,-12,13,17.69180601,-12,13,17.69180601,-12,15,19.20937271,-12,14,18.43908891,-12,15,19.20937271,-12,15,19.20937271,-12,17,20.80865205,-11,17,20.24845673,-10,18,20.59126028,-11,18,21.09502311,-9,19,21.02379604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.46588,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-10,10.19803903,0,-9,9,0,-9,9,0,-9,9,1,-8,8.062257748,2,-7,7.280109889,3,-7,7.615773106,4,-6,7.211102551,4,-6,7.211102551,4,-5,6.403124237,5,-6,7.810249676,5,-5,7.071067812,6,-4,7.211102551,6,-4,7.211102551,7,-3,7.615773106,6,-3,6.708203932,8,-1,8.062257748,7,-1,7.071067812,8,-1,8.062257748,8,0,8,9,1,9.055385138,8,1,8.062257748,8,2,8.246211251,9,1,9.055385138,9,2,9.219544457,9,2,9.219544457,0,0,0,10,3,10.44030651,10,3,10.44030651,11,3,11.40175425,10,3,10.44030651,11,3,11.40175425,11,4,11.70469991,11,4,11.70469991,12,5,13,13,4,13.60147051,13,4,13.60147051,14,3,14.31782106,14,3,14.31782106,15,3,15.29705854,15,3,15.29705854,17,4,17.4642492,16,3,16.2788206,17,3,17.2626765,17,3,17.2626765,18,3,18.24828759,17,2,17.11724277,19,2,19.10497317,18,2,18.11077028,20,0,20,20,0,20,20,-1,20.02498439,20,-1,20.02498439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.47098,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6,7.211102551,-4,-5,6.403124237,0,-6,6,0,-6,6,-1,-6,6.08276253,0,-5,5,1,-5,5.099019514,2,-5,5.385164807,2,-5,5.385164807,3,-5,5.830951895,4,-2,4.472135955,3,-3,4.242640687,3,-3,4.242640687,4,-1,4.123105626,4,-2,4.472135955,5,-3,5.830951895,6,-1,6.08276253,5,-1,5.099019514,6,-1,6.08276253,5,0,5,7,-1,7.071067812,7,1,7.071067812,7,1,7.071067812,6,1,6.08276253,7,1,7.071067812,8,1,8.062257748,0,0,0,8,2,8.246211251,8,2,8.246211251,9,1,9.055385138,9,0,9,11,0,11,9,5,10.29563014,10,1,10.04987562,9,1,9.055385138,13,9,15.8113883,10,6,11.66190379,11,0,11,12,1,12.04159458,12,2,12.16552506,12,2,12.16552506,14,2,14.14213562,14,2,14.14213562,15,-1,15.03329638,15,0,15,14,0,14,15,1,15.03329638,16,-1,16.03121954,16,-1,16.03121954,16,-1,16.03121954,16,-2,16.1245155,18,-2,18.11077028,19,-2,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.47605,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-9,5,10.29563014,-8,3,8.544003745,-8,2,8.246211251,-8,2,8.246211251,-8,0,8,-8,-1,8.062257748,-7,-1,7.071067812,-7,-2,7.280109889,-7,-3,7.615773106,-5,-3,5.830951895,-6,-5,7.810249676,-6,-5,7.810249676,-6,-5,7.810249676,-5,-5,7.071067812,-5,-7,8.602325267,-5,-7,8.602325267,-4,-5,6.403124237,-3,-7,7.615773106,-3,-9,9.486832981,-2,-9,9.219544457,-2,-9,9.219544457,-1,-9,9.055385138,-1,-9,9.055385138,-1,-10,10.04987562,-1,-11,11.04536102,0,-11,11,0,0,0,0,-11,11,0,-11,11,0,-12,12,0,-12,12,1,-13,13.03840481,1,-13,13.03840481,0,-14,14,0,-14,14,0,-14,14,0,-14,14,0,-15,15,0,-16,16,0,-16,16,0,-16,16,-1,-16,16.03121954,-2,-18,18.11077028,-2,-19,19.10497317,-3,-19,19.23538406,-2,-19,19.10497317,-3,-19,19.23538406,-3,-19,19.23538406,-4,-19,19.41648784,-5,-21,21.58703314,-6,-21,21.84032967,-5,-20,20.61552813,-6,-20,20.88061302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48182,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9.433981132,5,7,8.602325267,4,8,8.94427191,2,7,7.280109889,1,7,7.071067812,0,7,7,-1,6,6.08276253,-1,6,6.08276253,-2,6,6.32455532,-3,5,5.830951895,-4,5,6.403124237,-4,5,6.403124237,-6,5,7.810249676,-6,5,7.810249676,-7,4,8.062257748,-6,4,7.211102551,-7,4,8.062257748,-8,2,8.246211251,-7,3,7.615773106,-8,2,8.246211251,-8,2,8.246211251,-9,2,9.219544457,-9,1,9.055385138,-10,1,10.04987562,-10,1,10.04987562,-10,1,10.04987562,0,0,0,-12,-1,12.04159458,-11,0,11,-12,-1,12.04159458,-12,0,12,-13,0,13,-13,-1,13.03840481,-14,0,14,-13,0,13,-14,-1,14.03566885,-15,0,15,-15,1,15.03329638,-16,0,16,-16,1,16.03121954,-16,0,16,-17,2,17.11724277,-17,2,17.11724277,-18,2,18.11077028,-18,3,18.24828759,-19,2,19.10497317,-19,3,19.23538406,-20,4,20.39607805,-19,4,19.41648784,-20,4,20.39607805,-20,6,20.88061302,-20,5,20.61552813,-20,7,21.1896201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48738,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,10.19803903,-10,0,10,-8,-2,8.246211251,-10,-4,10.77032961,-8,-2,8.246211251,-5,-6,7.810249676,-9,-6,10.81665383,-3,-2,3.605551275,-2,-11,11.18033989,-6,-5,7.810249676,2,-5,5.385164807,-2,-11,11.18033989,-3,-5,5.830951895,3,-8,8.544003745,-2,-9,9.219544457,2,-6,6.32455532,3,-7,7.615773106,3,-7,7.615773106,5,-7,8.602325267,4,-6,7.211102551,7,-4,8.062257748,6,-8,10,6,-4,7.211102551,9,-5,10.29563014,7,-4,8.062257748,10,-3,10.44030651,0,0,0,8,-3,8.544003745,10,-2,10.19803903,10,-3,10.44030651,10,-2,10.19803903,11,-3,11.40175425,13,-1,13.03840481,12,-2,12.16552506,11,0,11,15,-3,15.29705854,11,-3,11.40175425,14,2,14.14213562,16,-3,16.2788206,13,2,13.15294644,21,1,21.02379604,14,-4,14.56021978,16,4,16.4924225,21,-1,21.02379604,14,-1,14.03566885,18,4,18.43908891,19,-2,19.10497317,16,3,16.2788206,21,0,21,18,-1,18.02775638,20,2,20.09975124,21,0,21,18,2,18.11077028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.49282,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-5,10.29563014,8,-5,9.433981132,7,-4,8.062257748,7,-2,7.280109889,7,-2,7.280109889,7,-1,7.071067812,6,1,6.08276253,5,1,5.099019514,4,2,4.472135955,4,3,5,3,2,3.605551275,2,4,4.472135955,2,4,4.472135955,2,5,5.385164807,1,5,5.099019514,0,5,5,0,5,5,-1,6,6.08276253,-1,6,6.08276253,-2,7,7.280109889,-4,7,8.062257748,-4,7,8.062257748,-4,7,8.062257748,-4,8,8.94427191,-5,8,9.433981132,-6,7,9.219544457,0,0,0,-6,9,10.81665383,-7,9,11.40175425,-7,10,12.20655562,-6,10,11.66190379,-7,10,12.20655562,-8,11,13.60147051,-9,11,14.2126704,-9,11,14.2126704,-8,11,13.60147051,-8,12,14.4222051,-9,12,15,-9,14,16.64331698,-9,15,17.49285568,-8,15,17,-9,15,17.49285568,-9,16,18.35755975,-8,17,18.78829423,-8,17,18.78829423,-8,18,19.6977156,-9,18,20.1246118,-9,18,20.1246118,-9,19,21.02379604,-8,20,21.54065923,-6,20,20.88061302,-7,20,21.1896201,-7,21,22.13594362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.49806,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-61,-13,62.36986452,-53,-1,53.00943312,-50,-11,51.19570294,-49,-12,50.44799302,-45,-20,49.24428901,-30,-13,32.69556545,-28,-23,36.23534186,-23,-16,28.01785145,-22,-19,29.06888371,-11,-18,21.09502311,-14,-20,24.41311123,-8,-9,12.04159458,-7,-12,13.89244399,-5,-14,14.86606875,5,-4,6.403124237,5,-5,7.071067812,4,-1,4.123105626,7,2,7.280109889,15,0,15,14,3,14.31782106,13,6,14.31782106,17,3,17.2626765,16,11,19.41648784,20,11,22.82542442,22,18,28.42534081,21,13,24.69817807,0,0,0,22,21,30.41381265,31,20,36.89173349,25,28,37.53664876,33,26,42.01190308,34,22,40.49691346,40,25,47.16990566,45,27,52.47856705,30,25,39.05124838,42,28,50.47771786,51,45,68.01470429,49,29,56.93856338,37,31,48.27007354,49,33,59.07622195,57,50,75.82216035,63,46,78.00640999,59,48,76.05918748,66,50,82.80096618,65,43,77.93587107,60,46,75.60423269,68,42,79.92496481,67,52,84.81155582,69,47,83.48652586,72,51,88.23264702,78,49,92.11405973,76,42,86.83317338,76,45,88.32326987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50536,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-40,-85,93.94147114,-26,-96,99.45853407,-26,-103,106.2308806,-25,-107,109.8817546,-16,-94,95.35197953,-20,-74,76.65507159,-5,-66,66.18912297,3,-70,70.06425622,4,-63,63.12685641,-3,-59,59.07622195,8,-73,73.43704787,17,-51,53.75872022,13,-55,56.5154846,0,-61,61,-3,-40,40.11234224,10,-49,50.009999,11,-28,30.08321791,11,-29,31.01612484,3,-39,39.11521443,9,-22,23.76972865,4,-18,18.43908891,11,-8,13.60147051,4,-13,13.60147051,17,-19,25.49509757,14,-8,16.1245155,10,-10,14.14213562,0,0,0,24,17,29.41088234,17,15,22.6715681,16,19,24.8394847,22,14,26.07680962,28,16,32.24903099,23,16,28.01785145,30,33,44.59820624,29,10,30.6757233,35,67,75.59100476,70,67,96.89685237,58,44,72.80109889,43,31,53.00943312,43,33,54.20332093,57,44,72.00694411,55,47,72.34638899,70,46,83.76156637,66,38,76.15773106,65,39,75.80237463,73,45,85.7554663,85,40,93.94147114,75,51,90.69729875,93,34,99.02019996,79,41,89.0056178,92,42,101.133575,87,28,91.39474821,100,34,105.6219674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51152,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,-18,18.97366596,-6,-18,18.97366596,-6,-18,18.97366596,-5,-17,17.72004515,-5,-16,16.76305461,-4,-14,14.56021978,-3,-15,15.29705854,-3,-14,14.31782106,-3,-14,14.31782106,-3,-13,13.34166406,-2,-13,13.15294644,0,-12,12,-2,-11,11.18033989,0,-11,11,0,-10,10,0,-9,9,-1,-8,8.062257748,0,-7,7,1,-6,6.08276253,0,-6,6,0,-6,6,0,-4,4,1,-4,4.123105626,1,-3,3.16227766,0,-2,2,1,-2,2.236067977,0,0,0,2,-1,2.236067977,2,0,2,2,0,2,2,0,2,3,1,3.16227766,4,1,4.123105626,4,1,4.123105626,5,0,5,6,0,6,6,1,6.08276253,8,1,8.062257748,7,1,7.071067812,7,0,7,9,1,9.055385138,9,1,9.055385138,11,0,11,12,0,12,11,-1,11.04536102,13,-1,13.03840481,13,-2,13.15294644,14,-1,14.03566885,14,-3,14.31782106,14,-3,14.31782106,14,-5,14.86606875,14,-6,15.23154621,15,-5,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51704,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,4,20.39607805,21,4,21.37755833,19,4,19.41648784,20,4,20.39607805,18,4,18.43908891,18,5,18.68154169,17,4,17.4642492,16,5,16.76305461,15,5,15.8113883,15,5,15.8113883,14,4,14.56021978,14,4,14.56021978,12,5,13,13,4,13.60147051,10,4,10.77032961,10,4,10.77032961,10,4,10.77032961,8,4,8.94427191,8,4,8.94427191,7,3,7.615773106,6,3,6.708203932,6,3,6.708203932,6,3,6.708203932,4,3,5,3,3,4.242640687,4,3,5,0,0,0,2,3,3.605551275,2,2,2.828427125,2,4,4.472135955,1,4,4.123105626,1,5,5.099019514,1,5,5.099019514,1,6,6.08276253,0,6,6,1,6,6.08276253,1,7,7.071067812,1,7,7.071067812,1,8,8.062257748,1,9,9.055385138,2,10,10.19803903,2,10,10.19803903,3,11,11.40175425,3,11,11.40175425,2,12,12.16552506,3,12,12.36931688,5,11,12.08304597,6,11,12.52996409,5,13,13.92838828,6,13,14.31782106,8,13,15.26433752,9,12,15,9,13,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.52265,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,6,21.84032967,21,6,21.84032967,21,7,22.13594362,20,9,21.9317122,20,8,21.54065923,17,7,18.38477631,17,7,18.38477631,18,8,19.6977156,17,7,18.38477631,15,7,16.55294536,15,8,17,14,6,15.23154621,15,6,16.15549442,14,6,15.23154621,12,6,13.41640786,14,5,14.86606875,12,5,13,12,6,13.41640786,11,5,12.08304597,10,5,11.18033989,9,6,10.81665383,10,4,10.77032961,9,5,10.29563014,8,3,8.544003745,9,4,9.848857802,8,4,8.94427191,0,0,0,7,4,8.062257748,6,3,6.708203932,5,4,6.403124237,6,3,6.708203932,6,3,6.708203932,6,5,7.810249676,5,5,7.071067812,5,5,7.071067812,6,3,6.708203932,6,5,7.810249676,6,5,7.810249676,7,6,9.219544457,7,6,9.219544457,9,7,11.40175425,8,5,9.433981132,9,6,10.81665383,9,6,10.81665383,11,5,12.08304597,10,6,11.66190379,11,7,13.03840481,11,6,12.52996409,13,5,13.92838828,13,6,14.31782106,14,4,14.56021978,14,4,14.56021978,14,2,14.14213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.53043,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,-7,19.31320792,-16,-8,17.88854382,-17,-7,18.38477631,-17,-9,19.23538406,-16,-10,18.86796226,-15,-9,17.49285568,-14,-9,16.64331698,-13,-10,16.40121947,-13,-10,16.40121947,-13,-10,16.40121947,-12,-9,15,-12,-11,16.2788206,-12,-9,15,-12,-10,15.62049935,-11,-10,14.86606875,-10,-9,13.45362405,-9,-9,12.72792206,-9,-8,12.04159458,-10,-9,13.45362405,-10,-9,13.45362405,-9,-8,12.04159458,-9,-9,12.72792206,-8,-9,12.04159458,-8,-8,11.3137085,-8,-8,11.3137085,-8,-8,11.3137085,0,0,0,-7,-8,10.63014581,-8,-8,11.3137085,-7,-7,9.899494937,-7,-8,10.63014581,-7,-8,10.63014581,-7,-8,10.63014581,-8,-8,11.3137085,-8,-7,10.63014581,-8,-8,11.3137085,-8,-8,11.3137085,-9,-8,12.04159458,-9,-8,12.04159458,-9,-9,12.72792206,-10,-9,13.45362405,-10,-8,12.80624847,-11,-8,13.60147051,-11,-8,13.60147051,-12,-9,15,-13,-8,15.26433752,-13,-8,15.26433752,-14,-7,15.65247584,-14,-7,15.65247584,-14,-7,15.65247584,-16,-6,17.08800749,-16,-6,17.08800749,-16,-5,16.76305461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54755,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-9,13.45362405,10,-8,12.80624847,11,-8,13.60147051,12,-7,13.89244399,11,-6,12.52996409,10,-5,11.18033989,11,-4,11.70469991,11,-4,11.70469991,11,-3,11.40175425,11,-2,11.18033989,11,-2,11.18033989,10,-2,10.19803903,11,-1,11.04536102,11,-1,11.04536102,11,0,11,10,0,10,9,1,9.055385138,9,1,9.055385138,10,1,10.04987562,10,2,10.19803903,9,2,9.219544457,9,2,9.219544457,8,3,8.544003745,10,2,10.19803903,9,3,9.486832981,8,3,8.544003745,0,0,0,8,3,8.544003745,9,3,9.486832981,9,3,9.486832981,9,3,9.486832981,9,3,9.486832981,9,3,9.486832981,10,3,10.44030651,9,3,9.486832981,10,4,10.77032961,10,3,10.44030651,11,2,11.18033989,11,2,11.18033989,12,2,12.16552506,13,2,13.15294644,12,2,12.16552506,13,1,13.03840481,13,1,13.03840481,14,0,14,14,1,14.03566885,14,0,14,15,0,15,15,-1,15.03329638,15,-2,15.13274595,16,-4,16.4924225,15,-4,15.5241747,16,-5,16.76305461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55347,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,12,12.04159458,-3,12,12.36931688,-4,12,12.64911064,-4,12,12.64911064,-4,11,11.70469991,-4,11,11.70469991,-5,10,11.18033989,-6,9,10.81665383,-6,9,10.81665383,-7,9,11.40175425,-8,8,11.3137085,-7,8,10.63014581,-8,7,10.63014581,-8,6,10,-8,7,10.63014581,-9,6,10.81665383,-8,5,9.433981132,-8,5,9.433981132,-9,5,10.29563014,-9,5,10.29563014,-9,4,9.848857802,-9,4,9.848857802,-9,4,9.848857802,-9,4,9.848857802,-9,4,9.848857802,-9,4,9.848857802,0,0,0,-9,4,9.848857802,-9,4,9.848857802,-10,4,10.77032961,-9,3,9.486832981,-11,3,11.40175425,-10,4,10.77032961,-10,4,10.77032961,-10,4,10.77032961,-10,4,10.77032961,-11,4,11.70469991,-11,5,12.08304597,-11,6,12.52996409,-11,6,12.52996409,-11,6,12.52996409,-11,6,12.52996409,-11,7,13.03840481,-11,8,13.60147051,-11,8,13.60147051,-11,9,14.2126704,-12,10,15.62049935,-11,10,14.86606875,-11,11,15.55634919,-11,12,16.2788206,-10,13,16.40121947,-10,13,16.40121947,-9,13,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56118,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,-2,12.16552506,11,-1,11.04536102,11,0,11,11,0,11,11,1,11.04536102,10,2,10.19803903,10,3,10.44030651,9,3,9.486832981,9,3,9.486832981,9,4,9.848857802,8,4,8.94427191,7,5,8.602325267,8,5,9.433981132,7,6,9.219544457,6,6,8.485281374,6,6,8.485281374,5,6,7.810249676,5,6,7.810249676,5,7,8.602325267,4,7,8.062257748,4,7,8.062257748,4,7,8.062257748,3,8,8.544003745,3,7,7.615773106,3,8,8.544003745,2,8,8.246211251,0,0,0,2,8,8.246211251,2,8,8.246211251,3,8,8.544003745,3,8,8.544003745,2,9,9.219544457,3,9,9.486832981,4,9,9.848857802,4,9,9.848857802,4,9,9.848857802,4,10,10.77032961,5,10,11.18033989,5,10,11.18033989,6,11,12.52996409,6,11,12.52996409,7,10,12.20655562,7,10,12.20655562,8,11,13.60147051,8,11,13.60147051,9,11,14.2126704,9,10,13.45362405,9,11,14.2126704,10,11,14.86606875,11,11,15.55634919,13,10,16.40121947,12,10,15.62049935,14,9,16.64331698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
